esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3923
Scenario File Name: .\resources\xosc/./hcis_12.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
386, 2.972000, Ego, 0, 12.403575, -0.027810, 5.206935, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.382074, -214.921758, 0.000000, 11.722836, -4.027023, 0.000000, -2.381528, -1.176521, 0.000000, 101.026966, -4.658073, -2, 0.000000, 5.951969, -0.109800, 0.000000, 0.009351, 0.000000, -0.000249, , Agent1, 1, 11.111111, 0.000636, 0.101426, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 116.770705, -222.126031, 0.000000, 10.506785, -3.611131, 0.000000, 0.024269, 0.017177, 0.000000, 122.655754, -4.639112, -2, 0.000000, 5.952143, 0.002250, 0.000000, 0.010556, 0.000000, -0.000192, , 
387, 2.983000, Ego, 0, 12.397204, -0.022310, 5.596562, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.511089, -214.966064, 0.000000, 11.728690, -4.027809, 0.000000, 0.532213, -0.071520, 0.000000, 101.163494, -4.656738, -2, 0.000000, 5.952720, 0.068259, 0.000000, 0.010128, 0.000000, -0.000138, , Agent1, 1, 11.111111, 0.000917, 0.450632, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 116.886279, -222.165749, 0.000000, 10.506747, -3.610738, 0.000000, -0.003428, 0.035724, 0.000000, 122.778085, -4.637817, -2, 0.000000, 5.952179, 0.003242, 0.000000, 0.010619, 0.000000, -0.000265, , 
388, 2.987000, Ego, 0, 12.394735, -0.020310, 5.738216, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.557994, -214.982149, 0.000000, 11.726169, -4.021384, 0.000000, -0.630394, 1.606314, 0.000000, 101.213105, -4.656231, -2, 0.000000, 5.952886, 0.041559, 0.000000, 0.010300, 0.000000, -0.000097, , Agent1, 1, 11.111111, 0.001118, 0.577616, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 116.928311, -222.180192, 0.000000, 10.507981, -3.610821, 0.000000, 0.308435, -0.020673, 0.000000, 122.822584, -4.637344, -2, 0.000000, 5.952194, 0.003953, 0.000000, 0.010648, 0.000000, -0.000291, , 
389, 2.997000, Ego, 0, 12.388923, -0.015310, 6.092185, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.675225, -215.022328, 0.000000, 11.723108, -4.017870, 0.000000, -0.306103, 0.351371, 0.000000, 101.337050, -4.654940, -2, 0.000000, 5.953053, 0.016698, 0.000000, 0.010473, 0.000000, 0.000004, , Agent1, 1, 11.111111, 0.001305, 0.895077, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.033382, -222.216293, 0.000000, 10.507142, -3.610149, 0.000000, -0.083878, 0.067205, 0.000000, 122.933846, -4.636155, -2, 0.000000, 5.952241, 0.004615, 0.000000, 0.010730, 0.000000, -0.000357, , 
390, 3.001000, Ego, 0, 12.386469, -0.013310, 6.233745, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.722102, -215.038392, 0.000000, 11.719286, -4.016050, 0.000000, -0.955476, 0.455047, 0.000000, 101.386595, -4.654422, -2, 0.000000, 5.953021, -0.008120, 0.000000, 0.010439, 0.000000, 0.000045, , Agent1, 1, 11.111111, 0.001493, 1.022061, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.075415, -222.230734, 0.000000, 10.508245, -3.610097, 0.000000, 0.275646, 0.013034, 0.000000, 122.978364, -4.635677, -2, 0.000000, 5.952262, 0.005279, 0.000000, 0.010767, 0.000000, -0.000383, , 
391, 3.009000, Ego, 0, 12.381756, -0.009310, 0.233571, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.815826, -215.070523, 0.000000, 11.715421, -4.016328, 0.000000, -0.483052, -0.034734, 0.000000, 101.485628, -4.653398, -2, 0.000000, 5.952786, -0.029349, 0.000000, 0.010196, 0.000000, 0.000126, , Agent1, 1, 11.111111, 0.000670, 1.276029, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.159656, -222.259674, 0.000000, 10.530024, -3.617544, 0.000000, 2.722431, -0.930926, 0.000000, 123.067411, -4.634716, -2, 0.000000, 5.952281, 0.002370, 0.000000, 0.010783, 0.000000, 0.000135, , 
392, 3.015000, Ego, 0, 12.378164, -0.012310, 0.445768, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.886087, -215.094633, 0.000000, 11.710264, -4.018369, 0.000000, -0.859547, -0.340166, 0.000000, 101.559854, -4.652653, -2, 0.000000, 5.952461, -0.054073, 0.000000, 0.009860, 0.000000, 0.000186, , Agent1, 1, 11.111111, 0.000241, 1.466505, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.222704, -222.281334, 0.000000, 10.508088, -3.609949, 0.000000, -3.655989, 1.265806, 0.000000, 123.134036, -4.633998, -2, 0.000000, 5.952286, 0.000851, 0.000000, 0.010780, 0.000000, 0.000100, , 
393, 3.023000, Ego, 0, 12.373481, -0.016310, 0.728590, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 96.979723, -215.126813, 0.000000, 11.704429, -4.022539, 0.000000, -0.729424, -0.521238, 0.000000, 101.658756, -4.651708, -2, 0.000000, 5.951831, -0.078746, 0.000000, 0.009208, 0.000000, 0.000267, , Agent1, 1, 11.111111, 0.000159, 1.720473, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.306767, -222.310212, 0.000000, 10.507837, -3.609782, 0.000000, -0.031422, 0.020895, 0.000000, 123.222884, -4.633040, -2, 0.000000, 5.952290, 0.000562, 0.000000, 0.010778, 0.000000, 0.000055, , 
394, 3.028000, Ego, 0, 12.370477, -0.018810, 0.905312, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.038214, -215.146954, 0.000000, 11.698352, -4.028072, 0.000000, -1.215349, -1.106545, 0.000000, 101.720532, -4.651155, -2, 0.000000, 5.951323, -0.101615, 0.000000, 0.008682, 0.000000, 0.000318, , Agent1, 1, 11.111111, 0.000083, 1.879204, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.359308, -222.328262, 0.000000, 10.508268, -3.609875, 0.000000, 0.086229, -0.018611, 0.000000, 123.278425, -4.632442, -2, 0.000000, 5.952292, 0.000293, 0.000000, 0.010777, 0.000000, 0.000027, , 
395, 3.036000, Ego, 0, 12.365822, -0.022810, 1.187959, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.131748, -215.179237, 0.000000, 11.691703, -4.035485, 0.000000, -0.831136, -0.926690, 0.000000, 101.819312, -4.650347, -2, 0.000000, 5.950328, -0.124440, 0.000000, 0.007651, 0.000000, 0.000398, , Agent1, 1, 11.111111, 0.000007, 2.133172, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.443371, -222.357139, 0.000000, 10.507864, -3.609703, 0.000000, -0.050491, 0.021467, 0.000000, 123.367303, -4.631484, -2, 0.000000, 5.952292, 0.000025, 0.000000, 0.010777, 0.000000, -0.000019, , 
396, 3.042000, Ego, 0, 12.362273, -0.025810, 1.399884, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.201851, -215.203509, 0.000000, 11.683858, -4.045250, 0.000000, -1.307488, -1.627485, 0.000000, 101.893349, -4.649814, -2, 0.000000, 5.949434, -0.148976, 0.000000, 0.006725, 0.000000, 0.000459, , Agent1, 1, 11.111111, -0.000075, 2.323648, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.506420, -222.378798, 0.000000, 10.508145, -3.609786, 0.000000, 0.046782, -0.013738, 0.000000, 123.433975, -4.630765, -2, 0.000000, 5.952290, -0.000265, 0.000000, 0.010778, 0.000000, -0.000053, , 
397, 3.050000, Ego, 0, 12.357649, -0.029810, 1.682344, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.295254, -215.235966, 0.000000, 11.675355, -4.057115, 0.000000, -1.062848, -1.483105, 0.000000, 101.992000, -4.649219, -2, 0.000000, 5.948046, -0.173461, 0.000000, 0.005288, 0.000000, 0.000539, , Agent1, 1, 11.111111, -0.000157, 2.577616, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.590483, -222.407676, 0.000000, 10.507866, -3.609701, 0.000000, -0.034888, 0.010619, 0.000000, 123.522886, -4.629807, -2, 0.000000, 5.952286, -0.000554, 0.000000, 0.010780, 0.000000, -0.000098, , 
398, 3.056000, Ego, 0, 12.354124, -0.026810, 1.894129, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.365043, -215.260264, 0.000000, 11.631433, -4.049720, 0.000000, -7.320340, 1.232454, 0.000000, 102.065939, -4.648821, -2, 0.000000, 5.948376, 0.054896, 0.000000, 0.005628, 0.000000, -0.000184, , Agent1, 1, 11.111111, -0.000239, 2.768092, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.653532, -222.429334, 0.000000, 10.508132, -3.609826, 0.000000, 0.044386, -0.020847, 0.000000, 123.589583, -4.629088, -2, 0.000000, 5.952281, -0.000844, 0.000000, 0.010783, 0.000000, -0.000132, , 
399, 3.063000, Ego, 0, 12.350064, -0.023310, 2.141130, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.446712, -215.288656, 0.000000, 11.667101, -4.055925, 0.000000, 5.095416, -0.886440, 0.000000, 102.152463, -4.648313, -2, 0.000000, 5.948820, 0.063532, 0.000000, 0.006086, 0.000000, -0.000124, , Agent1, 1, 11.111111, -0.000315, 2.990315, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.727087, -222.454603, 0.000000, 10.507978, -3.609826, 0.000000, -0.021981, -0.000063, 0.000000, 123.667408, -4.628249, -2, 0.000000, 5.952273, -0.001113, 0.000000, 0.010787, 0.000000, -0.000172, , 
400, 3.070000, Ego, 0, 12.346017, -0.019810, 2.388051, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.528366, -215.317009, 0.000000, 11.664750, -4.050436, 0.000000, -0.335850, 0.784139, 0.000000, 102.238935, -4.647773, -2, 0.000000, 5.949093, 0.039001, 0.000000, 0.006367, 0.000000, -0.000064, , Agent1, 1, 11.111111, -0.000397, 3.212537, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.800643, -222.479873, 0.000000, 10.507954, -3.609898, 0.000000, -0.003409, -0.010268, 0.000000, 123.745248, -4.627409, -2, 0.000000, 5.952263, -0.001403, 0.000000, 0.010792, 0.000000, -0.000212, , 
401, 3.076000, Ego, 0, 12.342524, -0.016810, 2.599637, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.598337, -215.341291, 0.000000, 11.661959, -4.047116, 0.000000, -0.465215, 0.553345, 0.000000, 102.313012, -4.647297, -2, 0.000000, 5.949191, 0.016262, 0.000000, 0.006468, 0.000000, -0.000013, , Agent1, 1, 11.111111, -0.000473, 3.403013, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.863692, -222.501533, 0.000000, 10.508064, -3.610031, 0.000000, 0.018258, -0.022175, 0.000000, 123.811980, -4.626689, -2, 0.000000, 5.952253, -0.001672, 0.000000, 0.010797, 0.000000, -0.000246, , 
402, 3.086000, Ego, 0, 12.336952, -0.011810, 2.952121, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.714914, -215.381747, 0.000000, 11.657644, -4.045528, 0.000000, -0.431437, 0.158858, 0.000000, 102.436389, -4.646503, -2, 0.000000, 5.949074, -0.011670, 0.000000, 0.006347, 0.000000, 0.000072, , Agent1, 1, 11.111111, -0.000567, 3.720473, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 117.968766, -222.537632, 0.000000, 10.507468, -3.609974, 0.000000, -0.059637, 0.005764, 0.000000, 123.923218, -4.625487, -2, 0.000000, 5.952233, -0.002004, 0.000000, 0.010808, 0.000000, -0.000303, , 
403, 3.106000, Ego, 0, 12.327024, -0.016282, 3.656523, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 97.947874, -215.462751, 0.000000, 11.648032, -4.050202, 0.000000, -0.480606, -0.233700, 0.000000, 102.682847, -4.645071, -2, 0.000000, 5.947797, -0.063888, 0.000000, 0.005031, 0.000000, 0.000242, , Agent1, 1, 11.111111, 0.000559, 4.355394, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.179201, -222.609934, 0.000000, 10.521745, -3.615059, 0.000000, 0.713872, -0.254257, 0.000000, 124.145751, -4.623077, -2, 0.000000, 5.952273, 0.001977, 0.000000, 0.010854, 0.000000, 0.000079, , 
404, 3.113000, Ego, 0, 12.323038, -0.019782, 3.902983, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.029331, -215.491178, 0.000000, 11.636620, -4.060977, 0.000000, -1.630332, -1.539343, 0.000000, 102.769012, -4.644671, -2, 0.000000, 5.947021, -0.110740, 0.000000, 0.004232, 0.000000, 0.000302, , Agent1, 1, 11.111111, 0.000670, 4.577616, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.252758, -222.635203, 0.000000, 10.508119, -3.609947, 0.000000, -1.946549, 0.730243, 0.000000, 124.223500, -4.622233, -2, 0.000000, 5.952289, 0.002368, 0.000000, 0.010866, 0.000000, 0.000046, , 
405, 3.119000, Ego, 0, 12.319597, -0.022782, 4.114176, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.099110, -215.515591, 0.000000, 11.629885, -4.068949, 0.000000, -1.122434, -1.328700, 0.000000, 102.842826, -4.644388, -2, 0.000000, 5.946222, -0.133234, 0.000000, 0.003409, 0.000000, 0.000353, , Agent1, 1, 11.111111, 0.000343, 4.768092, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.315808, -222.656862, 0.000000, 10.508284, -3.609848, 0.000000, 0.027494, 0.016573, 0.000000, 124.290153, -4.621508, -2, 0.000000, 5.952297, 0.001213, 0.000000, 0.010871, 0.000000, 0.000017, , 
406, 3.132000, Ego, 0, 12.312696, -0.029282, 4.571505, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.250143, -215.568677, 0.000000, 11.617903, -4.083525, 0.000000, -0.921691, -1.121205, 0.000000, 103.002629, -4.644013, -2, 0.000000, 5.944120, -0.161663, 0.000000, 0.001244, 0.000000, -0.000186, , Agent1, 1, 11.111111, -0.000135, 5.180791, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.452405, -222.703786, 0.000000, 10.507491, -3.609519, 0.000000, -0.060991, 0.025275, 0.000000, 124.434586, -4.619938, -2, 0.000000, 5.952290, -0.000477, 0.000000, 0.010867, 0.000000, -0.000045, , 
407, 3.146000, Ego, 0, 12.305383, -0.022282, 5.063720, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.412677, -215.625905, 0.000000, 11.609557, -4.087742, 0.000000, -0.596150, -0.301190, 0.000000, 103.175053, -4.643707, -2, 0.000000, 5.945048, 0.066245, 0.000000, 0.002195, 0.000000, -0.000088, , Agent1, 1, 11.111111, -0.000814, 5.625235, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.599507, -222.754322, 0.000000, 10.507303, -3.609685, 0.000000, -0.013422, -0.011857, 0.000000, 124.590173, -4.618249, -2, 0.000000, 5.952250, -0.002880, 0.000000, 0.010839, 0.000000, -0.000111, , 
408, 3.153000, Ego, 0, 12.301459, -0.018782, 5.309750, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.493924, -215.654464, 0.000000, 11.606724, -4.079810, 0.000000, -0.404685, 1.133077, 0.000000, 103.261198, -4.643507, -2, 0.000000, 5.945266, 0.031208, 0.000000, 0.002419, 0.000000, -0.000040, , Agent1, 1, 11.111111, -0.001343, 5.847457, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.673063, -222.779594, 0.000000, 10.507980, -3.610346, 0.000000, 0.096594, -0.094384, 0.000000, 124.667991, -4.617407, -2, 0.000000, 5.952217, -0.004751, 0.000000, 0.010816, 0.000000, -0.000145, , 
409, 3.164000, Ego, 0, 12.295570, -0.013282, 5.696182, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.621551, -215.699306, 0.000000, 11.602470, -4.076550, 0.000000, -0.386787, 0.296344, 0.000000, 103.396475, -4.643174, -2, 0.000000, 5.945280, 0.001246, 0.000000, 0.002433, 0.000000, 0.000036, , Agent1, 1, 11.111111, -0.001797, 6.196664, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.788644, -222.819312, 0.000000, 10.507338, -3.610694, 0.000000, -0.058320, -0.031633, 0.000000, 124.790295, -4.616087, -2, 0.000000, 5.952147, -0.006355, 0.000000, 0.010767, 0.000000, -0.000197, , 
410, 3.168000, Ego, 0, 12.293274, -0.011282, 5.836676, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.667946, -215.715611, 0.000000, 11.598706, -4.076142, 0.000000, -0.941002, 0.101973, 0.000000, 103.445639, -4.643057, -2, 0.000000, 5.945185, -0.023680, 0.000000, 0.002336, 0.000000, 0.000064, , Agent1, 1, 11.111111, -0.002175, 0.040463, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.830676, -222.833758, 0.000000, 10.507964, -3.611498, 0.000000, 0.156379, -0.201007, 0.000000, 124.834780, -4.615608, -2, 0.000000, 5.952116, -0.007693, 0.000000, 0.010745, 0.000000, -0.000216, , 
411, 3.181000, Ego, 0, 12.286512, -0.013262, 0.009847, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.818650, -215.768631, 0.000000, 11.592598, -4.078460, 0.000000, -0.469826, -0.178252, 0.000000, 103.605317, -4.642731, -2, 0.000000, 5.944511, -0.051867, 0.000000, 0.001644, 0.000000, 0.000154, , Agent1, 1, 11.111111, -0.002604, 0.453161, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 118.967262, -222.880712, 0.000000, 10.506660, -3.611884, 0.000000, -0.100294, -0.029694, 0.000000, 124.979369, -4.614061, -2, 0.000000, 5.951996, -0.009209, 0.000000, 0.010661, 0.000000, -0.000279, , 
412, 3.191000, Ego, 0, 12.281162, -0.018262, 0.360738, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 98.934486, -215.809489, 0.000000, 11.583684, -4.085818, 0.000000, -0.891441, -0.735797, 0.000000, 103.728040, -4.642582, -2, 0.000000, 5.943612, -0.089928, 0.000000, 0.000722, 0.000000, 0.000224, , Agent1, 1, 11.111111, 0.001352, 0.770621, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 119.072500, -222.916898, 0.000000, 10.523804, -3.618548, 0.000000, 1.714440, -0.666412, 0.000000, 125.090623, -4.612873, -2, 0.000000, 5.952044, 0.004780, 0.000000, 0.010705, 0.000000, 0.000084, , 
413, 3.218000, Ego, 0, 12.269465, -0.026716, 1.307239, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 99.246647, -215.920368, 0.000000, 11.561510, -4.106625, 0.000000, -0.821259, -0.770628, 0.000000, 104.058972, -4.642929, -2, 0.000000, 5.940794, -0.104340, 0.000000, -0.002168, 0.000000, -0.000120, , Agent1, 1, 11.111111, 0.000739, 1.627764, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 119.356155, -223.014402, 0.000000, 10.505733, -3.611260, 0.000000, -0.669315, 0.269936, 0.000000, 125.390508, -4.609649, -2, 0.000000, 5.952115, 0.002614, 0.000000, 0.010766, 0.000000, -0.000021, , 
414, 3.239000, Ego, 0, 12.259673, -0.016216, 2.042820, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 99.489262, -216.006710, 0.000000, 11.553094, -4.111548, 0.000000, -0.400760, -0.234455, 0.000000, 104.316568, -4.643360, -2, 0.000000, 5.941544, 0.035707, 0.000000, -0.001402, 0.000000, -0.000007, , Agent1, 1, 11.111111, -0.001393, 2.294431, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 119.576786, -223.090247, 0.000000, 10.506224, -3.611656, 0.000000, 0.023387, -0.018867, 0.000000, 125.623863, -4.607145, -2, 0.000000, 5.952011, -0.004926, 0.000000, 0.010677, 0.000000, -0.000102, , 
415, 3.252000, Ego, 0, 12.253035, -0.009716, 2.497932, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 99.639367, -216.060095, 0.000000, 11.546532, -4.106514, 0.000000, -0.504762, 0.387235, 0.000000, 104.475863, -4.643593, -2, 0.000000, 5.941344, -0.015369, 0.000000, -0.001606, 0.000000, 0.000063, , Agent1, 1, 11.111111, -0.002905, 2.707129, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 119.713371, -223.137218, 0.000000, 10.506519, -3.613196, 0.000000, 0.022730, -0.118450, 0.000000, 125.768376, -4.605609, -2, 0.000000, 5.951878, -0.010274, 0.000000, 0.010562, 0.000000, -0.000152, , 
416, 3.266000, Ego, 0, 12.246006, -0.014316, 2.987773, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 99.800900, -216.117632, 0.000000, 11.538075, -4.109787, 0.000000, -0.604046, -0.233807, 0.000000, 104.647257, -4.643928, -2, 0.000000, 5.940563, -0.055803, 0.000000, -0.002405, 0.000000, 0.000138, , Agent1, 1, 11.111111, -0.004107, 3.151574, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 119.860452, -223.187827, 0.000000, 10.505813, -3.614895, 0.000000, -0.050463, -0.121353, 0.000000, 125.924040, -4.603978, -2, 0.000000, 5.951674, -0.014525, 0.000000, 0.010386, 0.000000, -0.000207, , 
417, 3.271000, Ego, 0, 12.243245, -0.016816, 3.162676, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 99.858558, -216.138211, 0.000000, 11.531554, -4.115821, 0.000000, -1.304157, -1.206726, 0.000000, 104.708434, -4.644088, -2, 0.000000, 5.940142, -0.084201, 0.000000, -0.002835, 0.000000, 0.000165, , Agent1, 1, 11.111111, -0.004953, 3.310304, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 119.912982, -223.205910, 0.000000, 10.506105, -3.616738, 0.000000, 0.058475, -0.368612, 0.000000, 125.979649, -4.603403, -2, 0.000000, 5.951587, -0.017519, 0.000000, 0.010311, 0.000000, -0.000226, , 
418, 3.280000, Ego, 0, 12.238500, -0.021316, 3.477380, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 99.962282, -216.175310, 0.000000, 11.524928, -4.122143, 0.000000, -0.736260, -0.702396, 0.000000, 104.818496, -4.644451, -2, 0.000000, 5.939197, -0.105079, 0.000000, -0.003802, 0.000000, 0.000213, , Agent1, 1, 11.111111, -0.000453, 3.596018, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 120.007645, -223.238503, 0.000000, 10.518105, -3.621457, 0.000000, 1.333335, -0.524346, 0.000000, 126.079753, -4.602370, -2, 0.000000, 5.951639, 0.005780, 0.000000, 0.010360, 0.000000, 0.000067, , 
419, 3.289000, Ego, 0, 12.233773, -0.025816, 3.791963, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 100.065927, -216.212506, 0.000000, 11.516131, -4.132828, 0.000000, -0.977399, -1.187318, 0.000000, 104.928491, -4.644934, -2, 0.000000, 5.938010, -0.131882, 0.000000, -0.005015, 0.000000, 0.000261, , Agent1, 1, 11.111111, 0.002332, 3.881732, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 120.102200, -223.271050, 0.000000, 10.506058, -3.616312, 0.000000, -1.338618, 0.571656, 0.000000, 126.179722, -4.601331, -2, 0.000000, 5.951713, 0.008249, 0.000000, 0.010429, 0.000000, 0.000040, , 
420, 3.298000, Ego, 0, 12.229065, -0.021316, 4.106425, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 100.169425, -216.249787, 0.000000, 11.499692, -4.142356, 0.000000, -1.826588, -1.058589, 0.000000, 105.038419, -4.645549, -2, 0.000000, 5.937274, -0.081682, 0.000000, -0.005765, 0.000000, -0.000091, , Agent1, 1, 11.111111, 0.001186, 4.167447, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 120.196756, -223.303592, 0.000000, 10.506271, -3.615712, 0.000000, 0.023671, 0.066623, 0.000000, 126.279704, -4.600286, -2, 0.000000, 5.951751, 0.004196, 0.000000, 0.010464, 0.000000, 0.000014, , 
421, 3.313000, Ego, 0, 12.221780, -0.013816, 4.630215, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 100.341936, -216.311903, 0.000000, 11.500776, -4.141035, 0.000000, 0.072269, 0.088069, 0.000000, 105.221823, -4.646551, -2, 0.000000, 5.937794, 0.034662, 0.000000, -0.005234, 0.000000, -0.000034, , Agent1, 1, 11.111111, -0.000342, 4.643637, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 120.354345, -223.357822, 0.000000, 10.505904, -3.615387, 0.000000, -0.024464, 0.021679, 0.000000, 126.446360, -4.598542, -2, 0.000000, 5.951733, -0.001210, 0.000000, 0.010448, 0.000000, -0.000031, , 
